Valor;Area;Dist_Playa;Dist_Farmacia
175601;166;4.402602292;0.919081
35120;57;9.248704344;0.974412
330869;160;0.078848856;0.33952
351201;90;0.38999862;0.551023
79482;64;5.84884417;0.679584
48059;73;9.387474161;0.429966
128466;67;0.337826163;0.489248
110906;85;5.874931783;0.706064
683919;279;0.561549047;0.577508
157116;100;5.83711634;0.32035
388170;130;0.2300058;0.780861
646950;571;1.488353785;0.971539
76710;67;8.489871675;0.798776
295749;95;0.420666081;0.121764
182994;112;0.096724346;0.996664
170055;83;0.644093133;0.250274
107024;48;1.184199098;0.746776
155268;156;1.017538356;0.129892
50832;61;8.799866633;0.021714
132163;70;0.438416982;0.467358
240296;86;1.85227605;0.547039
369686;110;0.170734037;0.209193
74861;69;1.304753072;0.839784
64695;60;6.66595806;0.433374
219963;140;0.319745578;0.626182
157116;80;0.70277432;0.455667
452865;214;0.146474869;0.964133
203327;136;0.254840525;0.086096
29575;73;8.796352375;0.236085
26802;45;8.042304954;0.937441
146026;75;0.471528014;0.636583
214418;112;2.408123659;0.824084
277264;156;1.31913301;0.752906
887246;236;0.053478746;0.800342
253235;230;0.227435992;0.081378
53604;30;1.59676413;0.455937
106285;115;6.726254419;0.862185
151571;66;0.691703997;0.94055
810906;429;2.14846537;0.915212
68392;50;1.985372942;0.929206
218115;88;0.489274727;0.020883
194085;83;0.323795054;0.167114
134935;96;5.176264915;0.621208
77634;33;0.550555717;0.838694
258779;124;2.374321179;0.471522
388170;120;0.564956619;0.236619
422366;278;0.489196429;0.457459
66543;68;6.435047529;0.036005
110906;90;0.394874797;0.243557
277264;148;0.111084594;0.091799
54529;77;7.857177799;0.063082
79482;63;5.95117608;0.385409
138632;98;4.136460574;0.674309
45287;48;8.337636706;0.973449
146950;300;0.42238101;0.001026
102588;60;4.375862781;0.21581
462107;120;0.208285613;0.674164
443623;180;1.028142657;0.597891
591497;310;0.154932546;0.054002
102588;72;1.389758638;0.557554
221811;318;0.853358454;0.108937
83179;115;5.088538121;0.582398
133087;75;6.210457642;0.166726
138632;98;4.970234879;0.99092
499076;217;0;0.228959
325323;131;2.079013499;0.897206
683919;280;0.110056835;0.110602
106285;76;1.141281353;0.548492
720887;400;0.110498856;0.186267
136599;75;1.196937651;0.872548
517560;230;0.080592957;0.563656
146026;120;6.015005056;0.05728
64695;124;4.670590654;0.173521
110906;91;1.659391211;0.104727
489834;249;2.267457602;0.80303
158965;140;4.618720821;0.14363
461183;180;0.307033331;0.201448
73013;111;9.132187724;0.66849
341959;120;1.437638922;0.034509
102754;66;4.099628835;0.943942
107209;119;0.986190866;0.210758
249538;73;0;0.10122
314233;202;0.758844686;0.045603
212569;120;0.288151171;0.924917
286506;139;3.294649093;0.011957
97967;74;4.228648887;0.117284
272643;80;0.553614873;0.194889
72089;82;3.140955166;0.622304
76710;70;6.234336827;0.413595
175601;100;0.165417686;0.555641
49908;70;6.702620408;0.112485
212569;99;0.057531316;0.781515
970425;194;0.500589827;0.958605
88725;90;3.038387936;0.050373
157116;80;0.351642126;0.594635
277264;107;0.650660983;0.070468
1848429;326;0;0.041473
166359;114;0.723976468;0.384499
182994;57;0.056038254;0.498388
55453;72;5.454653276;0.861425
121996;70;1.701195204;0.379531
309612;156;1.9403378;0.361863
406654;96;0.373881607;0.023301
118299;104;6.119350434;0.353716
59150;50;6.946015322;0.581282
62292;60;6.861288499;0.292493
221811;70;0.283135141;0.250149
182994;139;0.438416982;0.954733
101664;103;6.854429545;0.06
258780;170;0.934825103;0.839554
51756;50;5.012405542;0.993551
591497;230;0.046118922;0.34845
120148;57;1.677936648;0.056205
146026;130;0.547670401;0.084109
97043;78;5.871917388;0.514693
221811;70;0.227142799;0.508828
1256932;265;0.003339754;0.609113
702403;140;0.463449101;0.475082
151571;81;0.286884242;0.887832
129205;75;0.053046108;0.555682
53604;55;5.036796595;0.956715
46211;52;6.089748161;0.740897
47135;50;7.472185268;0.758009
44362;60;6.353353323;0.858683
203142;85;0.611407303;0.862188
60998;67;13.32789513;0.06617
68577;58;1.376954562;0.011754
739372;150;0.041126625;0.801804
34750;83;9.200977836;0.881076
231054;122;0.178942593;0.907877
107116;120;4.102827649;0.986685
388170;104;0;0.8272
129390;140;0.682947178;0.809798
49908;70;7.516894697;0.169962
111645;83;1.44147047;0.936693
258595;166;5.125716912;0.032168
83179;57;7.288093229;0.092782
33272;21;1.03047949;0.742737
116451;39;0.920902869;0.480746
2033272;160;0;0.00342
181146;140;1.943569046;0.655436
33272;58;3.694053653;0.135019
221811;94;0.891536907;0.652317
101664;48;0.362914909;0.927487
23845;55;14.26980524;0.419897
138447;52;0.142569911;0.928796
249538;220;0.944747437;0.758927
360444;150;0.020961128;0.615221
79482;71;7.27889754;0.834556
268022;117;0.661358144;0.463021
151571;126;6.194295272;0.59897
164510;153;7.538694419;0.347487
69279;67;3.89840572;0.385015
114603;123;6.091477427;0.567812
48059;40;3.806164841;0.352114
201479;100;0.691703997;0.889491
62773;60;6.266933637;0.546588
38817;68;8.208433552;0.790143
121996;76;0.335023399;0.796196
600739;190;0.104979624;0.17327
199630;160;7.014032368;0.002232
109057;114;7.286272583;0.930544
304991;195;0.289057824;0.018744
126987;114;0.8678963;0.40417
545287;278;0.682537064;0.765503
232902;338;1.016245735;0.070375
73752;63;4.619606683;0.587453
221811;209;1.008886691;0.885998
38817;58;3.694053653;0.515398
1293900;300;0.136162995;0.680985
147874;120;5.004483801;0.821132
360444;100;0.293773138;0.588761
175601;149;4.754912545;0.587196
117375;155;1.736433635;0.987444
96118;96;7.445553516;0.11713
212569;188;1.046739725;0.495009
2199630;530;0.036076003;0.976075
388170;110;0.106653576;0.523831
87800;20;0.36162706;0.435733
45287;52;7.001391964;0.786599
164510;75;0;0.167328
218115;95;0.328637643;0.8245
203327;55;0.1757405;0.332348
552680;146;0.473683791;0.528923
133087;80;0.976436789;0.874881
160813;105;0.736364945;0.348764
365989;203;6.322767563;0.090803
83179;70;3.945824023;0.313369
271719;130;0.348977201;0.832781
247505;127;2.35318027;0.151745
277264;67;0.126015137;0.306315
44362;35;4.270141829;0.696783
133087;93;1.175183505;0.538602
304991;135;1.396521915;0.532852
107209;48;0.836989531;0.815238
182994;110;1.247820188;0.099488
66543;70;8.637061926;0.934592
79482;90;1.312600142;0.44316
99445;79;5.048468405;0.29222
60998;57;3.987142514;0.204772
36969;47;5.39723522;0.741843
332717;138;0.299642885;0.51611
425139;170;0.228239406;0.934117
480407;247;1.927215904;0.29904
240296;70;0.111684791;0.628686
129205;178;7.606870102;0.572985
221811;240;5.359810581;0.743154
75786;77;0.071182806;0.559074
85952;127;12.50312263;0.813879
231054;100;0.316574135;0.576188
45287;46;6.488005112;0.062679
101664;40;1.00636584;0.891621
406654;215;0.006545614;0.930169
423290;358;0.324562473;0.076479
36044;62;3.704025917;0.471269
48983;53;5.213846719;0.791634
114603;88;1.852035894;0.179206
922366;190;0.081784453;0.425236
231423;98;1.266559349;0.138552
258595;105;1.824654379;0.658251
231054;87;1.459453451;0.933107
119224;54;0.899875131;0.453585
48983;72;6.263279984;0.364775
97967;85;6.565889464;0.027663
73013;90;6.412246503;0.635654
76710;60;7.234383966;0.833143
66451;89;12.36763627;0.900416
103512;75;0.057202543;0.077426
203327;152;2.013978337;0.589025
290203;116;0.427082864;0.355293
591497;113;0.438854239;0.38047
79482;90;0.468221229;0.177093
144177;100;5.167300737;0.740382
129390;73;1.553783476;0.241066
221811;146;0.144637074;0.827982
120148;75;0.232543081;0.468165
288355;103;1.689107552;0.138714
103142;130;0.835628468;0.169496
171904;165;0.418348482;0.985889
101664;105;7.377245905;0.147014
924214;220;0.219112142;0.504261
64695;71;7.99756786;0.047617
160813;126;4.850344573;0.192074
184843;115;0.242781331;0.697267
349353;350;0.917350659;0.172123
157116;135;2.082573372;0.334339
739372;190;0.360213863;0.866902
314233;95;1.514044049;0.73591
101664;117;5.340271027;0.511975
221811;134;0.504091473;0.659878
219963;84;1.816030122;0.501067
60998;89;2.433964686;0.958594
301294;127;0.16985092;0.003181
110640;102;1.826459341;0.011989
92421;90;8.792004733;0.725563
120148;78;0.744444807;0.253114
53604;52;4.994685844;0.442378
1756007;543;2.088597447;0.765675
776340;215;1.657349285;0.585426
107209;115;5.510048224;0.139227
79482;82;4.431790474;0.712289
182994;187;0.823697;0.174377
75786;73;9.472019328;0.535539
144177;107;5.181662791;0.759384
121996;49;0.018536066;0.137883
55453;37;5.640169896;0.005339
158780;50;0.037406011;0.123597
203327;79;1.925802205;0.107258
238447;97;3.294649093;0.21627
71165;65;4.763160421;0.670417
236599;180;0.019495469;0.741147
138632;73;6.164405239;0.63913
67264;68;3.105638623;0.571464
166359;90;2.24181477;0.829319
1478743;278;0.18010214;0.343567
609982;307;2.14846537;0.661689
36784;60;17.44154586;0.085864
107209;106;5.836378829;0.581407
177449;53;0.178738929;0.235234
79298;61;6.813639045;0.806002
351201;190;0.444501058;0.93249
46211;67;6.698039526;0.88491
203327;92;0.354978493;0.898696
82255;90;7.43480786;0.953542
159889;95;4.355463041;0.933227
293900;85;0.497283446;0.166453
221811;70;0.283135141;0.291302
1977819;500;0.437748884;0.646402
367837;220;0.693869428;0.694254
369686;240;3.063816731;0.89374
310536;89;0.217995897;0.286347
46211;49;7.19084291;0.119131
143253;77;0.474478167;0.15383
424954;202;1.013172734;0.777862
182994;190;1.028260088;0.151616
70240;64;8.726894458;0.270365
63771;55;7.75221936;0.898482
38817;60;7.526983898;0.860473
73937;93;5.045019551;0.848758
286506;106;0.057531316;0.373565
81331;80;0.919530286;0.134325
656192;240;0.108077703;0.214105
194085;213;8.084023932;0.0965
89649;74;5.726409147;0.748313
4621072;430;0.028593034;0.611592
33087;60;6.662774782;0.533539
96118;112;8.608316925;0.677028
30499;45;11.27884134;0.872431
23105;48;12.189075;0.249048
59150;26;0.217392176;0.50847
665434;290;0.531799454;0.870555
85028;90;1.403989017;0.477083
646950;289;0.055761015;0.836034
462107;200;0.511147452;0.511217
192237;150;0.471528014;0.094577
87800;68;6.114430593;0.945533
465804;110;0;0.665845
73937;63;0.028018629;0.567365
97967;78;5.163549534;0.225048
105360;45;0.305890434;0.17304
182994;115;0.895207324;0.764754
78558;42;0.362914909;0.613837
73752;34;1.057133482;0.124953
1478743;319;1.295979846;0.398433
88725;70;1.175588799;0.812096
554529;282;0.205915928;0.261648
702403;376;1.927215904;0.233039
147874;42;0.029798184;0.614235
65619;76;8.194873023;0.722304
59057;53;8.282601671;0.552904
40665;59;6.8395426;0.204491
294824;151;2.312643486;0.217208
107209;84;1.149327256;0.472179
175601;114;4.98606909;0.376001
105360;78;6.171331579;0.198453
175601;114;5.163549534;0.999987
92421;60;5.787972044;0.485172
218115;90;0.768824262;0.875591
293900;110;2.434892276;0.793888
958226;210;0.447317806;0.188021
159889;79;1.25077368;0.678797
330869;140;2.144663155;0.432578
462107;115;0.807194046;0.371776
175601;190;0.409862418;0.22394
146026;86;6.664070468;0.145868
83179;65;4.920300429;0.590499
47874;55;5.135965034;0.379481
58226;80;4.430170623;0.854379
255083;122;1.301854187;0.774178
489834;90;0.469778188;0.191614
415896;160;0.470690891;0.883786
73937;35;0.348272341;0.629534
238447;134;6.468428669;0.137767
92421;89;5.961575909;0.74365
53420;74;5.825223411;0.860595
73752;62;3.290324694;0.711482
462107;160;3.617880295;0.534271
238447;90;0.172845892;0.16873
120148;166;7.574179745;0.959071
160813;130;1.010259436;0.176074
138632;132;3.294649093;0.970157
72089;96;7.485765542;0.993465
388170;220;0.424565343;0.746737
160444;85;1.046076373;0.876417
146950;63;0.483580051;0.922708
30499;50;4.67057837;0.049243
105360;95;6.521985186;0.714377
112569;93;0.953972566;0.252755
628466;151;0.469778188;0.805534
40665;80;7.251582675;0.254803
71904;66;4.224215702;0.063262
75786;66;7.472831105;0.006
70240;70;7.458970677;0.583085
147689;120;0.723976468;0.103018
149723;85;0.691703997;0.047679
341959;161;0.07516105;0.087615
48059;62;9.455217511;0.198082
93715;82;6.119350434;0.799228
105360;65;0.513575529;0.654277
388170;330;0.193332121;0.897393
310536;171;0.204324442;0.699685
184843;87;0.698408572;0.172458
174954;110;2.586987028;0.272222
506285;130;0.339396291;0.641419
90573;65;8.319808964;0.732691
108133;55;1.283760001;0.451834
231054;120;0.278740435;0.45335
1053604;285;0.304853707;0.560799
70240;65;7.936888464;0.128187
48983;60;4.005491155;0.176913
573013;146;0.319903907;0.910175
240296;163;0.51177095;0.585835
138632;150;4.852162614;0.499228
49723;55;0.970645738;0.053075
68762;72;8.215707304;0.863394
166359;88;1.278847158;0.191874
545287;90;0.0707954;0.128582
120148;96;1.062221345;0.139758
107209;86;4.596151528;0.516901
156562;82;0.643638055;0.74265
147874;137;1.108496295;0.083732
646950;360;0.369105734;0.094726
73013;78;9.562706241;0.202497
184843;70;0.327031561;0.935423
116451;73;4.890579968;0.131328
294824;101;2.114549191;0.168121
182994;150;0.347616471;0.916883
103512;68;1.480035332;0.743468
349353;88;0.68728927;0.769409
203327;218;7.421088922;0.710995
138632;73;0.76441434;0.041958
351201;214;0.220921655;0.016448
1885397;270;0.009985551;0.133356
221811;85;0.541540462;0.746754
63771;58;9.41324758;0.852952
129390;74;1.17932501;0.115723
155268;65;0.228844682;0.291831
46026;60;5.734435672;0.190161
147856;172;1.829138571;0.58127
76192;60;6.813639045;0.540344
49908;53;8.25683688;0.774216
314233;210;1.024664877;0.593808
646950;90;0.059018191;0.753645
97967;32;0.320141832;0.336918
323475;90;1.926045082;0.684934
415896;180;0.687420952;0.610135
310536;85;0.558596571;0.047069
39741;47;5.39189604;0.371159
217930;72;2.346249266;0.817356
286506;106;2.083307318;0.789703
831793;85;0.128225667;0.544782
106266;80;1.463780164;0.344914
110906;90;4.886997429;0.239267
157116;85;5.561990842;0.333764
184473;78;0.859276079;0.219476
94270;98;6.119350434;0.062729
573013;247;0.006545614;0.009194
486137;245;0.682572473;0.041953
273567;150;0.642217229;0.079087
332717;85;0.759882178;0.544215
351201;140;1.548999614;0.969852
91497;76;4.783696315;0.954226
179298;110;1.747955086;0.973574
480592;170;0.042038446;0.64565
156932;110;0.862698019;0.535999
144177;118;1.036769539;0.461243
276895;109;0.625963809;0.495475
292052;136;2.551679786;0.867501
388170;160;1.941914774;0.054038
369686;101;0.692685134;0.120293
55453;60;3.696161055;0.702335
1090573;285;1.92289324;0.589927
720887;343;0.715788312;0.773188
240296;163;1.278522162;0.026219
221811;92;0.73458531;0.793686
138632;110;7.94630688;0.218605
277264;160;0.694713803;0.575206
20333;48;3.525832109;0.892983
38817;36;5.101430707;0.49312
231054;140;1.151673091;0.6535
77634;47;6.293220771;0.173491
183919;128;0.373524256;0.145541
83179;56;4.828661629;0.907186
170055;81;0.174122068;0.063057
314233;138;0.065979946;0.665449
164510;70;0.351642126;0.247449
609982;180;0.982010736;0.939999
462107;184;1.88742241;0.246128
109057;80;1.777510206;0.543923
69955;82;2.113662712;0.886012
70240;60;1.730300348;0.612216
87061;82;2.305307594;0.353279
203327;220;7.189495812;0.085871
896488;310;0;0.869405
425139;118;1.13287547;0.876164
292052;100;0.214622955;0.57005
166359;121;1.184167536;0.83257
28651;48;5.323113772;0.613436
50832;66;9.334555152;0.992408
70240;60;7.66165505;0.573244
83179;90;3.094592106;0.979145
212569;96;2.108618494;0.026437
166359;160;6.242251235;0.734576
1164510;220;0;0.609426
63771;67;7.448507571;0.671764
103512;40;0.254931664;0.926644
739372;350;1.101979907;0.200102
425139;167;0.395124456;0.139922
249538;110;0.201385584;0.640116
443623;160;1.743551041;0.517809
129205;80;0.649797014;0.870149
46211;50;7.56334406;0.897466
73752;62;4.619606683;0.031808
112754;68;1.678563429;0.813415
249538;40;0.128518914;0.666485
175416;119;4.454816201;0.885632
543438;249;1.386812665;0.588249
203327;59;0.559981422;0.297165
69597;64;12.05760379;0.52508
59704;50;6.889730905;0.788363
120148;75;1.17932501;0.964136
262477;107;1.243983103;0.164237
831793;215;0.056029674;0.543994
258780;150;0.065979946;0.672777
66543;61;7.918781205;0.947375
62847;55;1.466905345;0.764763
97043;45;0.247767554;0.814724
369686;86;0.074272889;0.171492
98983;43;0.427354913;0.635042
125693;148;8.240995558;0.937745
859519;200;0.509144262;0.523155
462107;90;0.438468826;0.406674
133272;75;6.800893084;0.438052
711645;146;0.503130599;0.428814
582255;264;0.391083402;0.095528
136784;87;5.99076392;0.556236
360444;183;0;0.374921
295749;385;1.021520211;0.318428
179298;67;0.394264335;0.324208
314233;149;0.433354136;0.490087
332717;90;0.570788894;0.156005
351201;113;0.198679568;0.120144
388170;217;1.112217331;0.381828
35120;55;7.962891853;0.724647
776340;268;0.170796503;0.770147
90573;86;1.890627794;0.484069
903882;170;0.026032723;0.446652
79482;83;0.411580237;0.525436
58226;76;9.283232922;0.426923
739372;312;1.591733009;0.547823
68392;60;5.460275866;0.80447
70240;67;6.667968647;0.297974
77634;81;7.907684834;0.904712
59150;70;6.883994545;0.051762
118299;52;0.362973143;0.161927
61553;83;9.343538802;0.817976
155268;68;0.078848856;0.247984
286506;90;0.232735502;0.27848
110721;85;4.448156591;0.387762
212569;130;0.350210479;0.441153
147874;139;5.535010197;0.931858
48059;50;7.754560291;0.61132
231054;172;0.276497017;0.911778
90573;68;4.520118461;0.796813
58226;29;1.111775346;0.578803
105360;70;6.956079429;0.549147
179298;102;2.337476694;0.383292
737523;225;0.414486551;0.863108
105453;64;7.309531494;0.934289
151571;109;4.709750388;0.431344
443623;85;0.0707954;0.677507
517560;240;0.529665417;0.387592
184843;69;0.062288558;0.101093
388170;184;0.460385994;0.206942
75786;58;8.17314781;0.763387
84104;65;0.606742162;0.360851
101665;70;1.264216898;0.580603
157116;120;5.872266122;0.67152
258780;84;1.817045086;0.278107
59150;56;4.35160072;0.015064
240296;178;0.435511184;0.020742
51756;68;6.575612658;0.023139
249538;99;1.553783476;0.322498
499076;311;0.630592554;0.916601
73013;75;2.819442254;0.565727
166358;120;5.863291554;0.755036
238447;286;1.077941579;0.345656
203327;189;0.603174273;0.995019
441774;239;1.939369004;0.1018
203327;110;0.99329526;0.628231
147689;114;1.286825513;0.238683
388170;200;0.079320789;0.457217
109982;80;2.346549913;0.698973
776155;190;0.011208701;0.936656
199630;77;2.030610289;0.394012
1848429;160;0;0.631166
273567;75;0.194993708;0.902117
99815;63;0.888199511;0.544057
175601;64;0.120977685;0.841169
443623;200;0.609388827;0.163173
351201;157;0.142722038;0.703443
175601;147;5.436519647;0.172551
231054;80;0.077733536;0.172442
545287;380;0.746575551;0.995947
232902;180;1.852712525;0.587135
218115;180;1.177136494;0.90269
591312;155;0.525328972;0.821189
40665;60;9.752630114;0.013304
160813;70;1.110466552;0.329997
831793;625;0.091666591;0.249915
99815;74;4.918809427;0.031585
48983;50;9.308600169;0.224674
120148;59;1.047571604;0.621054
92421;68;4.380367105;0.744052
203327;148;6.338807309;0.841497
221811;149;0.51450029;0.389224
154344;137;1.108336164;0.083222
59150;56;5.846276798;0.037298
97043;65;6.614358562;0.041098
171904;100;0.27102438;0.56817
314233;185;0.424415919;0.222369
212569;106;3.063816731;0.770659
48059;70;16.189064;0.724262
44362;49;6.022205518;0.471745
979298;300;0.110001014;0.209502
27726;56;12.48711978;0.776357
1284658;742;0.091937064;0.005021
103512;96;8.442385916;0.024546
139741;96;4.98606909;0.548689
626617;190;0.461940629;0.953202
295749;170;0.377656992;0.862993
256932;194;0.795557611;0.528229
103512;96;1.675050362;0.202132
86876;72;3.91255582;0.620145
462107;260;0.656101733;0.538492
184843;125;6.455873337;0.620789
360444;110;0.434875322;0.645395
135860;79;0.439227332;0.536141
304991;169;0.531267314;0.939994
85952;79;7.365742524;0.985422
113697;77;4.167296356;0.479613
295749;163;0.170787954;0.903197
182070;130;0.447342169;0.974228
360444;114;1.931785345;0.113177
51756;68;9.428436049;0.951525
223290;80;0.688784681;0.348822
101664;88;0.685182046;0.064622
118299;44;0.323830469;0.342701
99815;63;8.254023356;0.959602
97967;42;0.311725895;0.768403
158965;55;0.022935103;0.297929
240296;130;6.267431281;0.794073
49908;60;8.232045537;0.741959
181146;85;0.715366166;0.335124
775416;117;0.107651407;0.325056
156562;89;0.950361695;0.430093
554529;104;0.180831971;0.518188
236599;126;0.561549047;0.250086
489834;281;1.553783476;0.643258
105360;67;0.928875193;0.672517
14787;55;12.49282556;0.005778
88725;81;2.92647196;0.506406
295749;120;0.016039977;0.475375
153420;84;1.64410478;0.76226
2033272;311;0;0.837893
138447;113;1.891294246;0.938707
71719;75;5.512352559;0.931256
203327;140;0.23572906;0.250209
464695;147;0.063652202;0.070392
239372;140;2.125428984;0.158575
195933;85;0.290752359;0.304899
36969;40;5.385218064;0.445517
46211;63;13.12516997;0.179867
1091312;267;1.553783476;0.556561
406654;133;1.0041692;0.718335
164510;125;0.262236273;0.871664
240296;220;1.217826027;0.068281
702403;231;2.191748693;0.644444
44177;75;8.344047187;0.789976
397412;200;1.996440389;0.20021
146026;66;1.460570908;0.184092
77634;71;6.204046537;0.021753
646950;366;0.371635261;0.195589
221811;79;2.394654563;0.042157
107209;60;0.340039556;0.552353
258780;144;4.922111039;0.252848
249538;87;0.297957344;0.014493
64695;86;6.274638421;0.204529
70240;84;8.197274919;0.671396
90573;71;6.204046537;0.582308
106285;80;0.933779108;0.68703
201479;169;1.163625528;0.107635
160813;130;8.143508848;0.980379
249538;130;5.930279731;0.284126
205176;155;3.871339954;0.037681
99815;96;5.928979719;0.974459
273567;150;0.686391511;0.004301
184843;156;4.597380754;0.842356
268022;220;0.302355972;0.594696
330869;126;0.725633901;0.413587
212569;88;0.764142755;0.13159
57301;54;7.013023994;0.384078
166359;107;5.163549534;0.931278
102643;210;2.030667687;0.588072
53604;65;4.829251711;0.376529
334566;180;0.585183617;0.457566
517560;320;0.482413426;0.318972
65434;60;6.468319615;0.200885
249538;160;0.171304114;0.162588
60998;65;3.913975197;0.389178
147874;65;0.658342678;0.020575
323475;268;0.125118153;0.319379
240296;122;0.600605555;0.462788
212569;85;2.653443297;0.829961
35120;43;5.438560459;0.494027
406654;155;2.234907404;0.321823
46211;38;2.014539977;0.811709
101664;71;0.826529323;0.715788
74861;60;2.11556742;0.510512
157116;87;5.497564841;0.284924
24954;52;12.63316505;0.764547
207024;115;1.559445515;0.7877
55453;56;8.794386429;0.34971
48983;60;7.741424111;0.450522
51756;56;7.7188797;0.517209
48059;60;7.000440593;0.926845
99815;89;0.937416333;0.036781
96118;95;5.814245743;0.013626
304991;90;0.292780883;0.011234
107209;76;1.2461349;0.669976
166359;250;6.121776874;0.460524
119224;87;4.349656052;0.04444
421442;278;0.489196429;0.406848
216266;122;1.162680279;0.556949
79482;38;1.419657469;0.038116
166359;189;8.168474098;0.328347
48983;85;6.275117968;0.829665
92421;129;6.970309608;0.956098
68392;70;6.689876105;0.430198
70240;76;6.743125934;0.227218
138262;93;5.265287325;0.730399
90573;72;6.146059438;0.263791
166359;70;0.222954123;0.391079
70240;108;8.789265564;0.382611
39741;60;10.6398251;0.768494
80407;82;7.774537319;0.166215
96026;87;0.745669285;0.464608
58577;62;7.074642515;0.852671
62847;53;6.497466463;0.2382
212569;270;0.359960764;0.887948
194085;88;0;0.582091
317930;80;0.68867023;0.221232
905730;250;0.145094641;0.658643
65619;57;3.403579983;0.77298
77634;70;4.409931612;0.507229
203327;83;0.698248099;0.014886
365989;155;0.179136538;0.278633
121996;50;2.099228129;0.399747
51756;52;4.572309368;0.311621
101662;70;0.826529323;0.242995
59150;61;7.921218732;0.452428
314233;93;0.415769681;0.520673
776340;301;0.110001014;0.571359
64695;30;0.799435097;0.87298
212569;163;5.497564841;0.016352
59150;81;7.821481964;0.444892
277264;150;0.358094389;0.442671
194085;78;2.368469017;0.945309
120148;77;5.187773881;0.623817
332717;100;0.678041359;0.969172
63190;56;5.88965679;0.330829
42514;70;8.468461317;0.543701
61922;74;5.247465573;0.750401
146026;84;0.308059202;0.8062
198706;105;1.162680279;0.589925
443623;146;0.451532483;0.782548
388170;155;0.117657046;0.609844
249538;120;0.443690586;0.20889
225507;204;1.086362631;0.032024
101479;80;6.778129026;0.183825
53420;51;8.752720954;0.004384
552680;135;2.41977784;0.054571
136784;72;0.408608997;0.572208
48983;55;9.724241264;0.095613
360444;120;1.553783476;0.97289
32348;21;2.769931039;0.63741
295749;110;0.246732087;0.751233
101664;30;0.110527072;0.392993
36044;50;9.773315672;0.990847
146950;60;0.830589449;0.767329
299445;160;2.295361928;0.381651
194085;93;0.509530664;0.097071
312939;205;4.422654598;0.545857
88540;85;12.45754745;0.935989
201479;100;0.257796458;0.038906
55453;78;8.608316925;0.342235
462107;178;0.593874645;0.373416
75601;85;13.07352956;0.538851
31423;40;6.991514809;0.82506
101664;55;0.357228101;0.903226
255083;80;1.514044049;0.112716
48614;60;6.486815026;0.847821
83161;60;4.946136475;0.45745
105360;84;4.475526223;0.697722
286506;230;0.508551109;0.234358
351201;254;0.227739005;0.280326
175601;78;0;0.234642
91497;65;6.997345625;0.77435
42514;80;9.235816989;0.407691
109057;65;1.657033245;0.965707
118115;74;0.832825014;0.567186
92421;90;7.42865479;0.313325
157116;103;5.288971708;0.428502
96118;96;5.65508528;0.876032
42514;46;8.133497975;0.031643
101664;45;0.337896272;0.431192
249538;140;0.154743664;0.052627
443623;118;2.572679444;0.384813
77634;32;0.792197269;0.735611
107209;110;0.388641629;0.734051
181146;105;1.239092372;0.525028
103512;88;5.516003816;0.472178
73937;80;6.485544391;0.430557
665434;296;4.422654598;0.053313
101479;84;0.749185519;0.110965
97967;40;0.471958031;0.843851
86101;43;2.093921238;0.809988
164492;120;0.42145736;0.994677
43438;60;5.005799845;0.95195
92421;81;8.148019743;0.466369
144177;72;0.372966737;0.705916
184843;187;7.448507571;0.053543
121996;121;1.091669458;0.261374
295749;235;0.508551109;0.504936
155268;160;7.018539574;0.729067
35120;50;8.130562025;0.281387
286506;350;0.603222538;0.573111
64695;74;8.451338977;0.372339
60998;92;8.683077964;0.902393
138262;71;1.056643472;0.66254
177449;75;1.309178933;0.434151
86876;85;1.191336893;0.000789
52680;64;5.492943804;0.280092
140092;80;0.680919975;0.174661
85028;70;1.233790947;0.002854
157116;85;6.340892349;0.580115
499076;186;0.306791179;0.854373
107209;117;5.875002618;0.371747
90573;110;7.614661307;0.216336
415896;110;0.167541171;0.984891
1663586;693;0.584363034;0.277857
46026;74;9.106210018;0.812199
138632;60;0.269065358;0.330497
321627;115;0.22278679;0.904805
292052;160;0.515895715;0.588322
1035120;260;0.719152428;0.677422
198336;143;5.128403714;0.67069
221811;85;2.366573217;0.003828
166359;92;1.31913301;0.491381
83179;70;6.613089703;0.869989
58595;78;7.872828339;0.829324
193900;106;0.852676978;0.131811
221811;99;0.342442731;0.650666
90943;66;0.7964377;0.202759
351201;97;0.287342845;0.663128
2957486;220;0;0.686476
101664;100;5.715532729;0.509253
92237;170;7.645170583;0.344291
33272;43;8.207406071;0.296304
238447;216;1.025714536;0.000741
110906;68;0.26623147;0.298171
295749;224;1.811208507;0.579012
73919;75;6.224527555;0.372454
582255;268;1.268967767;0.258316
175601;110;0.337665333;0.460049
231054;160;0.163821877;0.515923
349353;340;1.349058953;0.103572
683919;201;1.180625268;0.860428
157116;91;1.800765105;0.318992
55453;42;6.563216915;0.940792
125693;120;0.998450574;0.462206
44362;30;2.227277488;0.553083
85952;72;4.852162614;0.61079
90573;31;0.442758451;0.002046
643253;436;0.238071139;0.486139
92237;78;3.990363641;0.838152
406654;182;0.380546918;0.554028
48983;66;6.439699875;0.04258
55453;25;0.078859839;0.928184
182070;110;0.420263816;0.213091
175601;30;0.198114832;0.609684
1164510;213;0.022365792;0.230775
212569;120;0.325930615;0.304018
292052;152;3.063816731;0.532989
212384;120;1.62317125;0.213032
232902;90;1.155294911;0.061334
